Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
84,82.7789,88.7245,82.8222,88.7803,82.8155,88.8986,1.0192
85,82.5096,88.7581,82.6156,88.6181,82.6041,88.8216,1.2941
86,82.2397,88.7878,81.9072,89.0523,82.1393,88.9821,7.0560
87,81.9694,88.8140,81.6511,88.8898,81.7884,88.9883,4.7938
88,81.6986,88.8368,81.9180,88.8979,81.7157,88.9698,6.9327
89,81.4275,88.8564,81.4998,88.4470,81.4815,88.7959,4.5710
90,81.1562,88.8728,81.4164,88.9963,81.3360,88.9147,0.6512
91,80.8845,88.8864,80.4739,88.8086,80.7279,88.9157,6.4087
92,80.6127,88.8971,80.5381,88.5902,80.4763,88.8175,5.8070
93,80.3407,88.9052,80.2958,88.5506,80.2438,88.7100,1.7218
94,80.0686,88.9108,80.1215,89.0255,80.0318,88.8673,2.3235
95,79.7963,88.9140,79.5705,89.0749,79.6594,88.9777,0.9346
96,79.5240,88.9149,79.2274,88.8593,79.2743,88.9445,1.9346
97,79.2516,88.9136,79.1846,89.0734,79.1340,89.0287,4.2646
98,78.9791,88.9103,79.0860,89.3653,78.9961,89.2229,5.9979
99,78.7067,88.9050,78.8285,89.1771,78.7719,89.2356,2.2660
100,78.4341,88.8979,78.6048,89.2699,78.5638,89.2358,7.8538
101,78.1616,88.8890,77.8987,88.7648,78.0893,89.0531,4.5151
102,77.8891,88.8784,78.3091,89.1806,78.0956,89.1036,4.5136
103,77.6166,88.8662,77.9077,89.1464,77.8496,89.1201,1.8010
104,77.3441,88.8525,77.0868,88.7911,77.2895,88.9736,5.1551
105,77.0717,88.8374,77.2151,88.5082,77.1298,88.7601,2.3432
106,76.7992,88.8209,76.7060,88.8661,76.7450,88.7910,2.1249
107,76.5268,88.8031,76.5704,88.8772,76.5169,88.8045,2.9265
108,76.2545,88.7841,76.4770,89.1688,76.3828,88.9660,2.5577
109,75.9822,88.7639,75.9755,88.5586,76.0471,88.7848,1.7753
110,75.7099,88.7425,75.5636,88.9096,75.6387,88.8107,5.6425
111,75.4376,88.7202,75.0015,88.4856,75.1542,88.6594,2.8956
112,75.1654,88.6968,74.8512,88.3726,74.9098,88.5439,9.3732
113,74.8933,88.6724,75.1952,88.6771,74.9211,88.5657,5.3818
114,74.6220,88.6453,74.6854,88.5559,74.6516,88.5220,3.8876
115,74.3515,88.6157,74.5057,88.8164,74.4627,88.6516,5.4670
116,74.0820,88.5835,73.9903,88.2710,74.1090,88.4739,3.1827
117,73.8132,88.5490,73.7731,88.6169,73.7654,88.4951,3.8455
118,73.5453,88.5124,73.6873,88.9650,73.5724,88.6825,5.9888
119,73.2781,88.4737,73.2887,88.4773,73.2736,88.5562,2.0633
120,73.0118,88.4330,73.0379,88.3220,73.0279,88.4274,0.8806
121,72.7462,88.3905,72.9469,88.2088,72.8555,88.2951,0.8303
122,72.4814,88.3462,72.6350,88.2105,72.6258,88.2322,0.6366
123,72.2173,88.3003,72.2215,88.0845,72.2445,88.1171,3.4051
124,71.9539,88.2528,72.2834,88.0769,72.1179,88.0423,4.2390
125,71.6912,88.2039,71.5506,88.2791,71.6888,88.1201,5.3251
126,71.4292,88.1536,71.6159,88.0619,71.5195,88.0521,1.2843
127,71.1678,88.1019,70.9623,87.8797,71.0905,87.9413,1.4988
128,70.9071,88.0491,71.0868,87.8192,70.9936,87.8606,3.5275
129,70.6470,87.9950,70.4771,87.4590,70.5653,87.6250,3.3079
130,70.3874,87.9398,70.4307,87.9390,70.3694,87.7262,2.1212
131,70.1285,87.8836,70.0910,88.1204,70.1022,87.8752,2.7047
132,69.8700,87.8264,69.7878,87.7046,69.8039,87.7597,0.4672
133,69.6122,87.7683,69.3123,88.0110,69.4047,87.8390,3.1117
134,69.3548,87.7092,69.6600,88.1954,69.3976,87.9495,6.2264
135,69.0979,87.6494,69.1581,87.0981,69.1331,87.5102,6.7219
136,68.8415,87.5887,68.5809,87.7928,68.7096,87.6098,5.2876
137,68.5856,87.5273,68.8397,87.6780,68.6337,87.5774,4.5420
138,68.3301,87.4652,68.4739,87.1275,68.4531,87.3400,4.5185
139,68.0750,87.4024,68.0629,87.6128,68.1019,87.4149,1.6783
140,67.8204,87.3389,67.8853,87.4191,67.8750,87.3855,1.4422
141,67.5662,87.2749,67.3747,87.3408,67.4949,87.3375,1.3094
142,67.3123,87.2103,67.4707,87.0521,67.3573,87.1568,1.4098
143,67.0588,87.1452,67.1554,86.8988,67.1626,87.0110,2.9318
144,66.8057,87.0796,66.6897,87.6047,66.7483,87.2193,5.6649
145,66.5529,87.0135,66.2381,86.8479,66.3215,86.9841,3.5143
146,66.3004,86.9469,66.0595,86.5719,66.1077,86.7854,6.3063
147,66.0483,86.8799,65.9426,86.9065,65.8948,86.7870,1.1333
148,65.7964,86.8125,65.5467,86.3796,65.6048,86.5557,3.2914
149,65.5449,86.7447,65.8053,87.0579,65.5947,86.7349,6.2468
150,65.2936,86.6765,65.5750,86.8251,65.4343,86.6889,5.4473
151,65.0426,86.6080,65.0892,86.8351,65.1002,86.7019,3.9239
152,64.7919,86.5392,64.9183,86.9703,64.8613,86.7722,2.1486
153,64.5414,86.4701,64.3095,86.8252,64.4094,86.7357,2.7087
154,64.2911,86.4007,64.6939,86.6333,64.3986,86.6006,7.2929
155,64.0411,86.3310,63.7849,86.0439,63.9770,86.3103,5.8084
156,63.7913,86.2610,63.4895,85.7893,63.6423,86.0620,5.7711
157,63.5418,86.1908,63.5039,86.1845,63.4453,86.0632,0.7349
158,63.2924,86.1204,63.2709,86.0304,63.2213,85.9926,0.9112
159,63.0432,86.0497,63.1513,85.8081,63.0552,85.8283,1.7924
160,62.7942,85.9788,62.2244,85.8032,62.4439,85.7493,7.6542
161,62.5455,85.9078,62.7099,86.0559,62.4320,85.8116,6.3895
162,62.2968,85.8365,62.0516,85.6327,62.0964,85.6454,4.3562
163,62.0484,85.7651,62.2945,85.7394,62.0953,85.6388,3.6235
164,61.8001,85.6935,61.6868,85.6653,61.7241,85.5715,1.9537
165,61.5520,85.6218,61.6937,85.6946,61.5929,85.5601,2.5612
166,61.3040,85.5499,61.0850,85.4299,61.1872,85.4373,1.1180
167,61.0562,85.4778,61.0223,85.2875,61.0099,85.3481,2.6512
168,60.8085,85.4057,60.6962,85.6958,60.6811,85.4320,3.5497
169,60.5609,85.3334,60.7588,85.1221,60.5652,85.1705,7.0319
170,60.3135,85.2609,60.0282,85.1469,60.1126,85.0583,4.7287
171,60.0662,85.1884,60.0939,85.0368,59.9749,84.9663,1.6986
172,59.8209,85.1093,59.8655,85.1934,59.7883,85.0067,1.1622
173,59.5780,85.0238,59.9978,84.9276,59.7863,84.9129,2.9861
174,59.3375,84.9318,59.3844,84.8934,59.4610,84.8533,0.4444
175,59.0996,84.8335,59.0355,84.7412,59.1143,84.7654,2.1615
176,58.8645,84.7289,58.9035,84.4042,58.9303,84.5879,3.4737
177,58.6323,84.6180,58.3799,84.4740,58.5472,84.4868,4.3549
178,58.4033,84.5011,58.5186,84.1379,58.3919,84.2494,3.7251
179,58.1775,84.3782,58.1794,84.4249,58.1745,84.2992,2.3398
180,57.9550,84.2493,58.0872,84.2382,57.9955,84.2230,5.0077
181,57.7362,84.1145,57.9420,83.9230,57.8262,83.9480,8.4402
182,57.5211,83.9740,57.7148,84.0926,57.6463,83.9319,1.1605
183,57.3099,83.8278,56.8638,83.4692,57.1537,83.6960,5.4156
184,57.1026,83.6761,57.3539,83.5633,57.1808,83.5730,5.2855
185,56.8996,83.5190,56.5637,83.6366,56.7198,83.5154,3.0597
186,56.7008,83.3565,56.4367,83.6706,56.4581,83.5388,1.0550
187,56.5065,83.1888,56.5497,82.9929,56.3947,83.1996,3.3483
188,56.3167,83.0160,56.4231,82.7602,56.3325,82.9490,2.7641
189,56.1317,82.8383,55.9690,82.9069,56.0458,82.8531,2.0411
190,55.9515,82.6557,56.0360,82.3612,55.9658,82.5831,3.2569
191,55.7763,82.4684,56.1455,82.3572,55.9644,82.3917,2.0078
192,55.6061,82.2766,55.5441,82.3510,55.6320,82.2799,0.9709
193,55.4412,82.0803,55.4803,82.1875,55.4723,82.1852,0.9911
194,55.2815,81.8797,55.2168,81.8050,55.2398,81.9350,0.8129
195,55.1273,81.6749,55.2599,81.8095,55.1798,81.8262,2.0900
196,54.9787,81.4662,54.7565,81.7351,54.8943,81.7537,2.7077
197,54.8356,81.2536,54.8380,81.2767,54.7728,81.4147,3.5922
198,54.6984,81.0372,54.1593,80.9084,54.3733,81.1019,3.4931
199,54.5669,80.8174,54.1308,80.8084,54.1553,80.8687,0.4999
200,54.4414,80.5941,54.5934,80.7628,54.2675,80.6990,6.5570
201,54.3218,80.3676,54.3636,80.1091,54.2304,80.3181,2.9473
202,54.2084,80.1380,54.1905,80.1308,54.1830,80.1918,4.8338
203,54.1012,79.9055,54.2504,80.0774,54.1090,79.9874,1.9652
204,54.0002,79.6702,54.1028,79.4458,54.0384,79.5910,6.4184
205,53.9055,79.4323,53.9807,79.4148,53.9167,79.3934,1.3879
206,53.8172,79.1921,53.4150,79.1481,53.5773,79.1695,1.4478
207,53.7354,78.9496,53.7942,78.8924,53.5909,78.8784,2.7431
208,53.6600,78.7050,53.6816,78.1494,53.6321,78.4628,6.8966
209,53.5912,78.4585,53.5753,78.2540,53.5383,78.2443,0.1386
210,53.5290,78.2103,53.3567,78.6667,53.3520,78.2913,4.4615
211,53.4735,77.9606,53.6148,77.4832,53.4240,77.7588,5.7660
212,53.4246,77.7095,53.4752,77.5356,53.3831,77.4973,1.0487
213,53.3825,77.4571,53.6993,77.6700,53.5362,77.4712,7.9577
214,53.3471,77.2038,53.0985,77.4991,53.2488,77.3448,3.2875
215,53.3184,76.9497,53.1557,77.0107,53.1618,77.0542,2.0824
216,53.2966,76.6948,53.0688,76.7413,53.0956,76.7871,4.0810
217,53.2816,76.4396,53.0023,76.3818,53.0233,76.4970,0.8266
218,53.2733,76.1840,53.4164,76.0318,53.2058,76.1395,4.3760
219,53.2719,75.9283,53.5558,76.0394,53.3299,75.9162,2.7779
220,53.2773,75.6727,53.1901,76.0437,53.1930,75.7895,4.3743
