Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
84,108.0000,55.0000,107.8390,54.9044,107.9142,54.8761,0.7431
85,108.3333,55.0000,108.1716,54.9527,108.1983,54.9161,0.3521
86,108.6667,55.0000,108.6105,55.3564,108.5644,55.1411,3.7743
87,109.0000,55.0000,109.1334,54.5189,108.9830,54.9172,3.2482
88,109.3333,55.0000,109.2574,55.3532,109.3351,55.0485,1.8351
89,109.6667,55.0000,109.5263,55.1167,109.6270,55.0408,0.7775
90,110.0000,55.0000,110.0224,55.1387,109.9547,55.1095,2.3793
91,110.3333,55.0000,110.3704,55.0730,110.3649,55.0554,0.8141
92,110.6667,55.0000,110.7783,54.8528,110.7521,54.9612,0.4966
93,111.0000,55.0000,110.6722,55.3054,110.9343,54.9788,8.2329
94,111.3333,55.0000,110.9995,55.1460,111.2038,54.9210,5.2823
95,111.6667,55.0000,111.8263,55.1015,111.6633,55.0779,6.2085
96,112.0000,55.0000,112.1689,54.4428,112.0248,54.8736,3.8192
97,112.3333,55.0000,112.5982,55.1108,112.4954,54.9750,1.1830
98,112.6667,55.0000,112.2856,54.8841,112.4901,54.9634,5.7080
99,113.0000,55.0000,113.0152,54.5277,112.8160,54.9042,5.0610
100,113.3333,55.0000,113.2693,54.6463,113.1919,54.8367,2.0729
101,113.6667,55.0000,113.7142,55.0867,113.5849,55.0081,2.3968
102,114.0000,55.0000,113.7378,55.2373,113.8551,55.0520,1.0001
103,114.3333,55.0000,114.0279,54.9346,114.0599,55.0509,1.1393
104,114.6667,55.0000,114.6295,55.1845,114.5772,55.0076,5.3310
105,115.0000,55.0000,115.2144,55.3346,115.0471,55.1483,7.7403
106,115.3333,55.0000,115.5199,55.1600,115.4000,55.2210,2.4370
107,115.6667,55.0000,115.6646,55.6192,115.8043,55.2934,7.1800
108,116.0000,55.0000,115.7826,54.8519,115.9476,55.0767,4.6236
109,116.3333,55.0000,116.6945,55.3759,116.5520,55.1739,4.2071
110,116.6667,55.0000,116.9203,55.2713,116.8806,55.2814,1.4189
111,117.0000,55.0000,116.7051,54.9684,116.9245,55.1706,4.5750
112,117.3333,55.0000,117.4967,54.6219,117.3765,54.9646,2.8461
113,117.6667,55.0000,117.5248,55.0636,117.5865,55.0518,1.7811
114,118.0000,55.0000,117.9309,55.2161,117.9764,55.0806,2.7960
115,118.3333,55.0000,118.5719,55.4010,118.4790,55.1725,2.5129
116,118.6667,55.0000,118.7102,54.7426,118.7503,54.9893,1.7230
117,119.0000,55.0000,118.6862,55.3855,118.9329,55.0943,5.6431
118,119.3333,55.0000,118.9448,54.7111,119.0576,54.9491,3.1162
119,119.6667,55.0000,119.5024,54.6224,119.4782,54.7014,8.5721
120,120.0000,55.0000,120.2484,55.0004,120.0364,54.8816,5.6346
121,120.0000,55.3333,119.9297,55.3794,120.1613,55.0865,7.7333
122,120.0000,55.6667,120.2904,55.7365,120.3367,55.3887,8.5325
123,120.0000,56.0000,119.9518,55.7066,120.2877,55.4841,6.3261
124,120.0000,56.3333,119.8358,56.4926,120.1645,55.9782,18.0381
125,120.0000,56.6667,120.2120,56.9794,120.2328,56.5439,14.9299
126,120.0000,57.0000,119.9195,57.0760,120.1795,56.8357,7.2213
127,120.0000,57.3333,120.0045,57.2729,120.2100,57.0502,2.7431
128,120.0000,57.6667,120.2018,57.4374,120.2834,57.3265,2.7529
129,120.0000,58.0000,120.1782,57.8581,120.3269,57.6109,2.4043
130,120.0000,58.3333,120.0201,57.9686,120.1609,57.9867,11.3577
131,120.0000,58.6667,120.2216,58.5107,120.2687,58.3565,7.2696
132,120.0000,59.0000,119.7482,59.2966,120.1355,58.7366,9.5771
133,120.0000,59.3333,120.1319,59.2775,120.2133,59.0739,2.4035
134,120.0000,59.6667,119.7659,59.5084,120.0480,59.3381,4.6384
135,120.0000,60.0000,120.2609,59.7301,120.2307,59.5927,0.7229
136,120.0000,60.3333,119.7798,59.7759,120.0122,59.8470,7.7155
137,120.0000,60.6667,120.0220,60.7248,120.0878,60.3123,3.0440
138,120.0000,61.0000,119.9702,61.3161,120.0968,60.8103,4.6867
139,120.0000,61.3333,119.8844,61.2622,120.0332,61.1237,1.5169
140,120.0000,61.6667,119.7772,61.8756,119.9027,61.5979,6.4391
141,120.0000,62.0000,120.1767,62.5966,120.1143,62.1591,5.6696
142,120.0000,62.3333,120.1298,61.5658,120.0767,62.1939,6.4371
143,120.0000,62.6667,119.6271,63.1240,119.9309,62.6178,6.5099
144,120.0000,63.0000,120.3011,62.9777,120.0921,63.0534,3.7883
145,120.0000,63.3333,120.3006,62.8328,120.1906,63.1663,3.4275
146,120.0000,63.6667,119.9282,63.9407,120.0742,63.6568,2.7323
147,120.0000,64.0000,120.0229,64.2031,120.1053,63.9859,1.3284
148,120.0000,64.3333,119.8328,64.4817,119.9914,64.3108,2.0668
149,120.0000,64.6667,120.1307,64.4941,120.0756,64.5833,0.8664
150,120.0000,65.0000,120.1976,64.7285,120.1586,64.7908,1.6073
151,120.0000,65.3333,119.8406,65.8839,119.9737,65.4723,6.7274
152,120.0000,65.6667,119.7269,65.3737,119.7798,65.7155,3.5929
153,120.0000,66.0000,119.8347,65.7522,119.8594,65.7916,6.3022
154,120.0000,66.3333,119.9523,66.3249,119.8912,66.2254,1.1667
155,120.0000,66.6667,119.9142,66.1056,119.8611,66.4024,3.5221
156,120.0000,67.0000,120.2212,67.3953,120.0831,66.9778,5.1995
157,120.0000,67.3333,120.3405,67.2363,120.1427,67.4477,5.0214
158,120.0000,67.6667,119.8838,68.0287,120.0241,67.8656,3.4138
159,120.0000,68.0000,120.0056,68.5488,120.0320,68.3307,1.4708
160,120.0000,68.3333,119.7087,68.7263,119.8322,68.7297,1.2187
