Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
133,120.0000,59.3333,120.1319,59.2775,121.5105,57.5371,106.0008
134,120.0000,59.6667,119.7659,59.5084,121.4661,57.8339,127.2901
135,120.0000,60.0000,120.2609,59.7301,121.4806,58.1321,83.1548
136,120.0000,60.3333,119.7798,59.7759,121.4113,58.4332,124.4285
137,120.0000,60.6667,120.0220,60.7248,121.3840,58.7878,107.0379
138,120.0000,61.0000,119.9702,61.3161,121.3455,59.1696,115.2961
139,120.0000,61.3333,119.8844,61.2622,121.2864,59.5276,103.3145
140,120.0000,61.6667,119.7772,61.8756,121.2014,59.9272,126.8370
141,120.0000,62.0000,120.1767,62.5966,121.1838,60.3668,99.8452
142,120.0000,62.3333,120.1298,61.5658,121.1278,60.6994,66.0608
143,120.0000,62.6667,119.6271,63.1240,121.0408,61.1022,97.4970
144,120.0000,63.0000,120.3011,62.9777,121.0111,61.5193,68.0180
145,120.0000,63.3333,120.3006,62.8328,120.9845,61.8671,37.2344
146,120.0000,63.6667,119.9282,63.9407,120.9160,62.2896,68.0863
147,120.0000,64.0000,120.0229,64.2031,120.8694,62.6880,45.8275
148,120.0000,64.3333,119.8328,64.4817,120.7911,63.0849,50.0358
149,120.0000,64.6667,120.1307,64.4941,120.7485,63.4698,29.4857
150,120.0000,65.0000,120.1976,64.7285,120.7163,63.8330,18.9447
151,120.0000,65.3333,119.8406,65.8839,120.6290,64.3016,58.8293
152,120.0000,65.6667,119.7269,65.3737,120.5190,64.6939,38.4573
153,120.0000,66.0000,119.8347,65.7522,120.4571,65.0358,14.2841
154,120.0000,66.3333,119.9523,66.3249,120.3963,65.4423,19.6225
155,120.0000,66.6667,119.9142,66.1056,120.3270,65.7950,11.7859
156,120.0000,67.0000,120.2212,67.3953,120.3186,66.2318,16.2565
157,120.0000,67.3333,120.3405,67.2363,120.2973,66.6638,16.6911
158,120.0000,67.6667,119.8838,68.0287,120.2399,67.0937,15.6351
159,120.0000,68.0000,120.0056,68.5488,120.2005,67.5399,13.6096
160,120.0000,68.3333,119.7087,68.7263,120.1129,67.9779,14.1068
161,120.0000,68.6667,120.2669,68.8145,120.1024,68.4045,9.6969
162,120.0000,69.0000,119.9149,68.6252,120.0424,68.7518,3.8629
163,120.0000,69.3333,119.7799,68.9810,119.9837,69.0721,4.1372
164,120.0000,69.6667,119.9617,69.6826,119.9447,69.4596,0.5921
165,120.0000,70.0000,119.9158,69.9542,119.9029,69.8386,0.7912
166,120.0000,70.3333,120.1804,69.8979,119.8839,70.2044,3.2563
167,120.0000,70.6667,119.3448,70.5331,119.7621,70.5811,6.3961
168,120.0000,71.0000,120.0303,71.1683,119.7471,70.9888,5.3518
169,120.0000,71.3333,119.9128,70.9009,119.6975,71.3559,5.3239
170,120.0000,71.6667,120.2298,71.6690,119.7157,71.7301,9.6450
171,120.0000,72.0000,119.8498,71.8946,119.6690,72.1153,1.5851
172,120.0000,72.3333,120.2234,72.3049,119.6767,72.5016,8.9665
173,120.0000,72.6667,119.7895,72.5063,119.6257,72.8678,1.9304
174,120.0000,73.0000,119.9700,72.9395,119.6167,73.2122,10.2030
175,120.0000,73.3333,119.7851,73.6482,119.5730,73.6256,2.0161
176,120.0000,73.6667,120.2274,73.1188,119.5744,73.9854,16.9673
177,120.0000,74.0000,119.7292,73.6981,119.5130,74.3543,5.0965
178,120.0000,74.3333,120.0954,74.0251,119.5114,74.7088,13.0261
179,120.0000,74.6667,120.0284,74.7416,119.5091,75.0850,9.7547
180,120.0000,75.0000,120.3471,74.8771,119.5530,75.4348,25.9050
181,120.0000,75.3333,120.0676,75.2825,119.5515,75.7921,11.8505
182,120.0000,75.6667,119.8506,75.6747,119.5270,76.1406,10.4349
183,120.0000,76.0000,120.0830,75.7787,119.5373,76.4553,23.1688
184,120.0000,76.3333,119.9400,76.1373,119.5143,76.8013,13.7928
185,120.0000,76.6667,120.0019,76.2105,119.5059,77.1248,19.7198
186,120.0000,77.0000,119.9555,77.1926,119.5019,77.4867,12.7980
187,120.0000,77.3333,119.9388,77.4300,119.4967,77.8426,16.6214
188,120.0000,77.6667,120.3225,77.0753,119.5157,78.1920,26.6245
189,120.0000,78.0000,120.2032,78.0416,119.5336,78.5643,15.6597
190,120.0000,78.3333,119.6904,78.0521,119.4842,78.8764,15.6009
191,120.0000,78.6667,120.3639,78.5015,119.5289,79.2160,28.5036
192,120.0000,79.0000,119.7116,79.0757,119.4773,79.5913,4.2937
193,120.0000,79.3333,119.7218,79.8220,119.4434,79.9775,5.7226
194,120.0000,79.6667,120.0516,79.3688,119.4488,80.3051,20.0612
195,120.0000,80.0000,120.1318,79.7784,119.4717,80.6186,26.6862
196,120.0000,80.3333,119.9629,80.3926,119.4634,80.9779,13.0077
197,120.0000,80.6667,120.0734,80.4416,119.4801,81.2843,26.4254
198,120.0000,81.0000,120.3339,80.8186,119.5263,81.6162,28.4261
199,120.0000,81.3333,119.9605,81.3735,119.5150,81.9749,9.8001
200,120.0000,81.6667,120.0264,81.9148,119.5229,82.3267,15.1913
201,120.0000,82.0000,119.9008,81.9590,119.5093,82.6597,13.0984
202,120.0000,82.3333,120.1010,82.6353,119.5307,83.0099,18.6808
203,120.0000,82.6667,119.8008,83.2248,119.5111,83.3755,10.8153
204,120.0000,83.0000,120.1036,82.9154,119.5198,83.7211,16.2113
205,120.0000,83.3333,119.6186,83.2491,119.4650,84.0486,11.7375
206,120.0000,83.6667,119.6680,83.6849,119.4235,84.3893,9.0545
207,120.0000,84.0000,119.9883,84.1593,119.4370,84.7397,17.1505
208,120.0000,84.3333,120.0038,84.0021,119.4479,85.0410,23.2680
209,120.0000,84.6667,120.0518,84.8997,119.4731,85.3667,24.0644
210,120.0000,85.0000,120.1120,85.0487,119.4942,85.7233,15.0806
211,120.0000,85.3333,120.2824,84.9052,119.5303,86.0374,28.3835
212,120.0000,85.6667,119.9673,85.6320,119.5332,86.3630,15.0536
213,120.0000,86.0000,119.6784,85.9751,119.4922,86.6949,8.0157
214,120.0000,86.3333,120.0449,86.1015,119.5036,87.0232,15.9880
215,120.0000,86.6667,120.1968,86.1200,119.5383,87.2890,34.8412
216,120.0000,87.0000,119.9945,86.7439,119.5437,87.5994,15.0591
217,120.0000,87.3333,119.8440,87.8252,119.5289,87.9929,3.2654
218,120.0000,87.6667,120.1780,86.9429,119.5562,88.2710,27.7258
219,120.0000,88.0000,120.1054,87.6708,119.5730,88.5892,15.6547
220,120.0000,88.3333,120.4020,88.6854,119.6374,88.9447,22.7346
221,120.0000,88.6667,119.8433,89.0137,119.6148,89.3176,3.4189
222,120.0000,89.0000,119.9715,89.0762,119.6113,89.6599,8.8449
223,120.0000,89.3333,119.9716,89.4576,119.6086,90.0008,11.0535
224,120.0000,89.6667,119.7640,89.7198,119.5840,90.3179,8.5764
225,120.0000,90.0000,120.2150,89.7970,119.6201,90.6272,18.3863
226,120.0000,90.3333,120.2300,90.3262,119.6571,90.9651,13.7883
227,120.0000,90.6667,119.9761,90.9845,119.6530,91.3432,4.3905
228,120.0000,91.0000,119.9696,91.1499,119.6496,91.6964,5.5511
229,120.0000,91.3333,120.0999,91.4807,119.6691,92.0297,9.6131
230,120.0000,91.6667,120.0407,91.9472,119.6847,92.3460,13.2144
231,120.0000,92.0000,120.2805,92.1009,119.7308,92.6526,18.6864
232,120.0000,92.3333,120.4163,92.3578,119.7840,92.9817,16.4287
233,120.0000,92.6667,119.9178,92.2053,119.7715,93.2310,22.0407
234,120.0000,93.0000,119.7850,92.9228,119.7377,93.5540,4.5091
235,120.0000,93.3333,119.7792,93.0948,119.7047,93.8677,6.0127
236,120.0000,93.6667,120.2511,94.2292,119.7517,94.2197,13.5227
237,120.0000,94.0000,120.0481,93.9595,119.7576,94.5439,5.9837
238,120.0000,94.3333,119.9666,93.9665,119.7465,94.8658,8.6618
239,120.0000,94.6667,120.0064,94.6643,119.7470,95.1908,5.5805
240,120.0000,95.0000,120.0421,95.1218,119.7515,95.5401,4.5278
241,119.6667,95.0000,119.8612,94.8098,119.7274,95.8416,10.4035
242,119.3333,95.0000,119.3199,94.9810,119.6422,96.0614,28.8795
243,119.0000,95.0000,118.9042,95.5227,119.5117,96.2980,32.5525
244,118.6667,95.0000,119.0169,94.6324,119.4058,96.4374,57.2476
245,118.3333,95.0000,118.4467,95.2931,119.2301,96.6325,47.2767
246,118.0000,95.0000,118.0480,94.6250,119.0141,96.7225,102.1460
247,117.6667,95.0000,117.3734,95.3222,118.7346,96.8526,105.5129
248,117.3333,95.0000,117.4112,95.0002,118.4872,96.9442,97.0604
249,117.0000,95.0000,117.2198,95.4011,118.2364,97.0656,77.3046
250,116.6667,95.0000,116.6291,95.5221,117.9326,97.1701,102.1005
251,116.3333,95.0000,116.3594,95.0159,117.6202,97.2146,125.8027
252,116.0000,95.0000,116.0172,95.0609,117.2966,97.2307,135.9968
253,115.6667,95.0000,115.7321,95.2494,116.9695,97.2440,131.3566
254,115.3333,95.0000,115.3965,94.7511,116.6305,97.2250,136.3783
255,115.0000,95.0000,115.3418,94.6690,116.3180,97.1968,118.3158
256,114.6667,95.0000,114.7800,95.4056,115.9670,97.2172,100.2092
257,114.3333,95.0000,114.2641,95.3641,115.5895,97.1963,124.7595
258,114.0000,95.0000,114.2260,94.8961,115.2387,97.1733,100.1690
259,113.6667,95.0000,113.7748,94.3804,114.8679,97.0702,139.9176
260,113.3333,95.0000,113.3820,95.2636,114.4878,97.0345,98.9684
261,113.0000,95.0000,112.6793,95.2853,114.0538,97.0071,108.7824
262,112.6667,95.0000,112.7946,95.4336,113.6819,97.0065,59.8134
263,112.3333,95.0000,112.3246,95.2946,113.2911,96.9671,73.7642
264,112.0000,95.0000,111.8268,95.1351,112.8737,96.9191,79.9040
265,111.6667,95.0000,111.5887,95.1259,112.4812,96.8048,99.8620
266,111.3333,95.0000,111.6407,94.6972,112.1333,96.7064,61.9886
267,111.0000,95.0000,111.0046,94.8490,111.7379,96.6293,58.5499
268,110.6667,95.0000,110.6004,94.9083,111.3381,96.5256,64.2340
269,110.3333,95.0000,110.2025,94.3581,110.9254,96.3955,71.1922
270,110.0000,95.0000,110.2736,94.5454,110.5707,96.2977,39.0614
271,109.6667,95.0000,109.5941,95.0079,110.1686,96.2319,32.8051
272,109.3333,95.0000,109.3299,94.9362,109.7796,96.1551,27.5433
273,109.0000,95.0000,108.9681,95.1236,109.3886,96.0927,21.3826
274,108.6667,95.0000,108.7527,94.6935,109.0175,95.9724,32.0326
275,108.3333,95.0000,108.3714,94.8021,108.6432,95.8468,37.0740
276,108.0000,95.0000,107.9657,95.2745,108.2583,95.7871,13.7388
277,107.6667,95.0000,107.5397,95.0313,107.8539,95.7516,9.8082
278,107.3333,95.0000,107.3901,95.1624,107.4824,95.7079,4.6236
279,107.0000,95.0000,107.2769,95.3164,107.1435,95.6724,5.8926
280,106.6667,95.0000,106.4726,95.5028,106.7379,95.6532,3.5900
281,106.3333,95.0000,106.4097,95.3425,106.3776,95.5955,7.2055
282,106.0000,95.0000,105.9890,94.9228,105.9997,95.5261,4.3756
283,105.6667,95.0000,105.8855,95.2448,105.6566,95.4910,3.3254
284,105.3333,95.0000,105.5179,94.9666,105.3104,95.4096,7.6843
