Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
118,107.7033,103.9941,107.3082,103.7182,107.4841,104.2562,4.4395
119,107.3807,104.0779,107.2302,103.8289,107.1395,104.3234,11.0366
120,107.0571,104.1581,107.2914,104.1114,106.8553,104.3917,9.3131
121,106.7327,104.2347,106.7177,104.1429,106.5314,104.4375,7.2289
122,106.4075,104.3077,106.6375,104.5343,106.2369,104.5533,7.4031
123,106.0814,104.3771,106.0583,104.1029,105.9033,104.5902,6.0701
124,105.7547,104.4429,105.6242,104.4827,105.5570,104.6511,4.1505
125,105.4272,104.5050,105.5603,104.9247,105.2467,104.7798,6.0051
126,105.0990,104.5635,105.0488,104.5519,104.9093,104.8241,3.8888
127,104.7702,104.6183,104.8004,104.5292,104.5822,104.8596,4.0683
128,104.4408,104.6695,104.6267,104.4395,104.2758,104.8863,6.6007
129,104.1109,104.7170,104.2890,104.5949,103.9647,104.9190,5.4855
130,103.7805,104.7608,103.7461,104.4058,103.6211,104.9452,5.3312
131,103.4496,104.8010,103.6894,104.5533,103.3177,104.9495,10.7140
132,103.1182,104.8375,102.9601,105.0165,102.9547,104.9868,3.5221
133,102.7865,104.8703,102.9390,104.7675,102.6373,105.0049,5.0407
134,102.4545,104.8994,102.2554,104.6838,102.2682,105.0140,1.9570
135,102.1221,104.9248,102.3641,104.7174,101.9635,105.0277,8.1615
136,101.7895,104.9466,101.5857,104.3062,101.5934,104.9923,6.5624
137,101.4567,104.9646,101.5021,104.9989,101.2615,105.0202,2.4257
138,101.1236,104.9790,101.1129,105.3019,100.9210,105.0767,2.2905
139,100.7905,104.9896,100.7015,104.8715,100.5701,105.0798,1.5810
140,100.4572,104.9965,100.2034,105.2696,100.1971,105.1408,1.8935
141,100.1239,104.9997,100.3470,105.5326,99.8948,105.1887,10.2832
142,99.7906,104.9993,99.8527,104.2916,99.5662,105.1354,10.8592
143,99.4573,104.9951,99.1829,105.3183,99.1904,105.1510,2.9367
144,99.1240,104.9872,99.3571,105.0620,98.8889,105.1709,8.8209
145,98.7909,104.9756,99.0127,104.6031,98.5833,105.1403,11.2818
146,98.4579,104.9603,98.4145,105.1933,98.2371,105.1479,1.5542
147,98.1251,104.9414,98.1915,105.0938,97.9080,105.1348,4.3790
148,97.7926,104.9187,97.6404,105.0535,97.5481,105.1270,1.1431
149,97.4603,104.8923,97.5984,104.7045,97.2312,105.0776,6.7507
150,97.1283,104.8622,97.2943,104.6478,96.9176,105.0312,8.8183
151,96.7967,104.8285,96.6455,105.3748,96.5562,105.0603,2.5267
152,96.4655,104.7911,96.1520,104.5333,96.1762,105.0102,3.7942
153,96.1347,104.7499,95.9856,104.4666,95.8262,104.9342,9.2790
154,95.8044,104.7052,95.7283,104.7368,95.4871,104.9019,2.5455
155,95.4746,104.6567,95.3119,104.1871,95.1386,104.8233,7.8786
156,95.1453,104.6046,95.3916,104.9856,94.8471,104.8040,10.4702
157,94.8167,104.5488,95.0747,104.5954,94.5537,104.7701,12.1907
158,94.4887,104.4894,94.4586,104.7343,94.2160,104.7169,5.4895
159,94.1614,104.4264,94.2294,104.9041,93.8934,104.6880,5.6379
160,93.8348,104.3597,93.5688,104.7174,93.5248,104.6534,1.1583
161,93.5090,104.2894,93.8050,104.4386,93.2381,104.5838,14.8871
162,93.1839,104.2154,93.0183,103.9269,92.8891,104.4874,6.8196
163,92.8597,104.1379,92.6413,103.7322,92.5361,104.3571,10.0143
164,92.5364,104.0568,92.5031,104.0611,92.2096,104.2711,3.5500
165,92.2141,103.9720,92.1671,103.8718,91.8816,104.1644,4.7800
166,91.8926,103.8837,92.0081,103.5534,91.5789,104.0501,9.7643
167,91.5722,103.7919,90.9692,103.5573,91.1731,103.9294,4.9302
168,91.2528,103.6965,91.3431,103.8137,90.8721,103.8364,9.2996
169,90.9345,103.5975,90.7392,103.3073,90.5350,103.7289,7.2726
170,90.6173,103.4950,90.8584,103.4911,90.2598,103.6203,12.6148
171,90.3013,103.3890,90.1560,103.2932,89.9264,103.5065,3.3439
172,89.9865,103.2795,90.1516,103.3437,89.6411,103.4129,9.5939
173,89.6729,103.1665,89.4551,103.0082,89.3000,103.2853,1.9085
174,89.3606,103.0500,89.3536,102.9193,88.9937,103.1472,7.5704
175,89.0496,102.9301,88.8854,103.2009,88.6615,103.0524,3.3038
176,88.7399,102.8067,88.9004,102.4282,88.3799,102.9003,15.5945
177,88.4317,102.6798,88.1282,102.4493,88.0322,102.7594,4.5042
178,88.1248,102.5496,88.1638,102.3362,87.7394,102.6163,7.8320
179,87.8195,102.4160,87.8531,102.4961,87.4444,102.4920,5.3606
180,87.5156,102.2789,87.8938,102.1615,87.1974,102.3351,16.8776
181,87.2133,102.1385,87.2683,102.1024,86.9028,102.1933,4.6111
182,86.9125,101.9948,86.8242,101.9132,86.5874,102.0328,3.4304
183,86.6134,101.8477,86.6913,101.5769,86.3024,101.8547,9.4268
184,86.3159,101.6973,86.1498,101.5743,85.9850,101.7090,5.1344
185,86.0201,101.5436,86.0742,101.0844,85.6946,101.5023,9.0586
186,85.7261,101.3866,85.7258,101.4903,85.4002,101.3558,4.6840
187,85.4338,101.2264,85.4920,101.2082,85.1117,101.1835,8.3961
188,85.1433,101.0630,85.3492,100.7242,84.8491,101.0069,15.6636
189,84.8546,100.8963,85.0391,100.9987,84.5818,100.8608,7.1642
190,84.5678,100.7264,84.2000,100.4065,84.2433,100.6671,2.9856
191,84.2829,100.5534,84.5742,100.4631,84.0015,100.4966,13.1493
192,84.0000,100.3771,83.6824,100.4757,83.6690,100.3433,1.3484
193,83.7190,100.1978,83.4699,100.5840,83.3527,100.2073,2.3737
194,83.4400,100.0154,83.4763,99.7706,83.0821,100.0003,5.9208
195,83.1631,99.8298,83.2848,99.5932,82.8268,99.7892,8.7429
196,82.8883,99.6412,82.7773,99.7371,82.5398,99.6224,4.1270
197,82.6155,99.4496,82.7047,99.1757,82.2827,99.3977,8.3310
198,82.3450,99.2549,82.6878,99.1208,82.0589,99.1894,12.7578
199,82.0766,99.0572,82.0201,99.1227,81.7775,99.0054,2.2961
200,81.8104,98.8566,81.8579,99.0265,81.5151,98.8226,5.1477
201,81.5464,98.6530,81.4736,98.5759,81.2365,98.6087,2.0157
202,81.2848,98.4465,81.4192,98.6550,80.9916,98.4214,7.8785
203,81.0254,98.2371,80.8429,98.6282,80.7051,98.2517,4.7785
204,80.7684,98.0249,80.7975,98.0333,80.4522,98.0436,5.7930
205,80.5138,97.8098,80.0477,97.7054,80.1359,97.8201,1.8778
206,80.2615,97.5919,79.8740,97.5953,79.8367,97.6034,0.8518
