Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
84,90.1292,84.9281,90.0172,84.7044,90.0536,84.8517,25.4466
85,90.0116,85.0462,90.1088,85.2534,90.0597,85.0545,55.8075
86,89.8941,85.1644,90.1254,85.6498,90.0594,85.3335,36.1785
87,89.7766,85.2826,89.7919,84.8870,89.8427,85.2405,59.2154
88,89.6591,85.4008,89.3743,85.6606,89.5458,85.4944,35.7632
89,89.5416,85.5190,89.7994,85.2482,89.5814,85.5135,60.1535
90,89.4241,85.6372,89.8748,85.7548,89.6678,85.6927,25.3159
91,89.3066,85.7554,89.3468,86.1011,89.4247,85.9469,39.0927
92,89.1891,85.8736,89.3039,85.8265,89.3009,85.9878,6.2167
93,89.0716,85.9918,89.0537,85.6932,89.1092,85.9550,17.8993
94,88.9541,86.1100,89.3923,86.0695,89.1927,86.0721,21.4763
95,88.8365,86.2282,88.7306,86.0498,88.9292,86.1174,35.8430
96,88.7190,86.3464,88.7091,86.1153,88.7884,86.1982,73.9908
97,88.6015,86.4645,88.5755,86.2572,88.6148,86.3211,29.0639
98,88.4840,86.5827,88.0720,86.6440,88.2786,86.5048,30.5784
99,88.3665,86.7009,88.5430,86.1868,88.3501,86.4307,46.3058
100,88.2490,86.8191,87.9983,87.1569,88.1449,86.7551,69.5902
101,88.1315,86.9373,87.9814,86.5903,87.9881,86.7634,11.4975
102,88.0140,87.0555,88.1212,86.6898,87.9590,86.8180,51.1471
103,87.8965,87.1737,87.9443,87.3446,87.8984,87.0637,30.2654
104,87.7789,87.2919,87.8780,87.3988,87.8101,87.2888,21.1778
105,87.6614,87.4101,87.5971,87.3910,87.6453,87.3786,17.7528
106,87.5439,87.5283,87.3563,87.1118,87.4639,87.3260,34.7937
107,87.4264,87.6465,87.3607,87.5845,87.3413,87.4973,4.9282
108,87.3089,87.7646,87.3012,88.0919,87.2555,87.8034,18.6198
109,87.1914,87.8828,87.6597,87.5250,87.3995,87.7538,58.3225
110,87.0739,88.0010,87.1513,88.1765,87.2419,87.9858,29.5021
111,86.9564,88.1192,86.9871,88.9563,87.0773,88.4380,74.2229
112,86.8389,88.2374,86.6821,88.2433,86.7984,88.4326,59.4415
113,86.7214,88.3556,86.6362,87.8355,86.6761,88.2712,52.3314
114,86.6038,88.4738,86.4036,88.7504,86.4684,88.5406,17.1329
115,86.4863,88.5920,86.6503,89.0532,86.4994,88.8193,23.8254
116,86.3688,88.7102,86.4852,88.0372,86.4455,88.5960,68.2519
117,86.2480,88.8253,86.1560,88.7621,86.2177,88.7356,27.8046
118,86.1241,88.9374,86.0648,88.8505,86.0817,88.8290,13.1695
119,85.9970,89.0462,85.9599,89.2428,85.9601,89.0488,10.2330
120,85.8670,89.1518,85.6212,89.2223,85.7231,89.1885,7.6677
121,85.7340,89.2539,85.9444,89.4316,85.7525,89.3727,33.9856
122,85.5981,89.3526,85.4396,89.6226,85.5169,89.5318,31.7648
123,85.4596,89.4477,85.2389,89.2610,85.3026,89.4910,27.4819
124,85.3184,89.5392,85.3719,89.6526,85.2899,89.5864,47.1619
125,85.1748,89.6271,85.2025,89.6485,85.1693,89.6763,12.1393
126,85.0289,89.7115,84.9212,89.9137,85.0027,89.8174,27.1857
127,84.8809,89.7926,85.0402,90.3919,84.9295,90.1198,51.1977
128,84.7311,89.8705,84.6778,90.0039,84.7515,90.1390,12.8912
129,84.5795,89.9453,84.4736,89.7981,84.5634,90.0787,26.3306
130,84.4264,90.0171,84.4977,90.1398,84.4664,90.1575,5.0197
131,84.2718,90.0860,84.4855,89.7913,84.4239,90.0981,37.2665
132,84.1158,90.1522,84.0034,90.2186,84.1701,90.1994,29.1147
133,83.9586,90.2158,84.1119,89.9599,84.0438,90.1443,76.4055
134,83.8003,90.2768,83.6156,90.4662,83.7538,90.3458,27.5831
135,83.6410,90.3355,83.6156,90.4662,83.6129,90.4416,
136,83.4807,90.3918,83.6156,90.4662,83.4717,90.5370,
137,83.3195,90.4460,83.6156,90.4662,83.3300,90.6321,
138,83.1576,90.4980,83.6156,90.4662,83.1879,90.7267,
139,82.9949,90.5480,83.6156,90.4662,83.0454,90.8210,
140,82.8315,90.5961,83.6156,90.4662,82.9026,90.9150,
141,82.6674,90.6424,83.6156,90.4662,82.7593,91.0085,
142,82.5028,90.6870,83.6156,90.4662,82.6157,91.1017,
143,82.3377,90.7298,83.6156,90.4662,82.4716,91.1945,
144,82.1721,90.7711,83.6156,90.4662,82.3272,91.2869,
145,82.0060,90.8109,83.6156,90.4662,82.1823,91.3790,
146,81.8395,90.8492,83.6156,90.4662,82.0371,91.4706,
147,81.6726,90.8862,83.6156,90.4662,81.8915,91.5619,
148,81.5053,90.9218,83.6156,90.4662,81.7454,91.6528,
149,81.3377,90.9562,83.6156,90.4662,81.5990,91.7434,
150,81.1698,90.9894,83.6156,90.4662,81.4522,91.8335,
151,81.0016,91.0215,83.6156,90.4662,81.3050,91.9233,
152,80.8331,91.0525,83.6156,90.4662,81.1574,92.0127,
153,80.6644,91.0825,83.6156,90.4662,81.0094,92.1017,
154,80.4954,91.1115,83.6156,90.4662,80.8610,92.1904,
155,80.3263,91.1396,83.6156,90.4662,80.7122,92.2787,
156,80.1569,91.1669,83.6156,90.4662,80.5631,92.3666,
157,79.9873,91.1932,83.6156,90.4662,80.4135,92.4541,
158,79.8176,91.2188,83.6156,90.4662,80.2635,92.5412,
159,79.6477,91.2436,83.6156,90.4662,80.1132,92.6280,
160,79.4776,91.2677,83.6156,90.4662,79.9624,92.7144,
161,79.3093,91.2962,83.6156,90.4662,79.8113,92.8004,
162,79.1430,91.3289,83.6156,90.4662,79.6597,92.8860,
163,78.9786,91.3658,83.6156,90.4662,79.5078,92.9713,
164,78.8163,91.4068,83.6156,90.4662,79.3554,93.0562,
165,78.6561,91.4518,78.9110,91.2212,78.9559,91.2603,36.3422
166,78.4981,91.5009,78.2423,91.3919,78.4414,91.3460,48.4597
167,78.3423,91.5538,78.2027,91.8780,78.2288,91.6222,49.3009
168,78.1889,91.6105,78.0436,91.4608,78.0544,91.5625,16.5752
169,78.0378,91.6710,78.0448,91.5378,77.9714,91.5700,7.8130
170,77.8892,91.7351,77.9408,92.0137,77.8731,91.7534,26.8473
171,77.7431,91.8028,77.5084,91.8124,77.6031,91.7948,6.0172
172,77.5996,91.8741,77.6539,91.9009,77.5553,91.8853,63.6625
173,77.4587,91.9488,77.8726,91.6499,77.6173,91.7993,48.3654
174,77.3205,92.0269,77.2299,92.2532,77.3445,91.9948,28.2205
175,77.1850,92.1082,77.3675,92.4529,77.2987,92.2166,49.8449
176,77.0523,92.1928,77.2082,92.3218,77.1704,92.2879,3.1198
177,76.9225,92.2805,76.6740,92.6778,76.8676,92.4965,59.1565
178,76.7956,92.3712,76.8332,92.0362,76.7690,92.3465,27.7671
179,76.6717,92.4649,76.4376,92.4155,76.4953,92.3966,33.3207
180,76.5508,92.5615,76.5169,92.0984,76.4332,92.2927,26.2669
181,76.4329,92.6609,76.6444,92.1027,76.4573,92.2324,24.4356
182,76.3181,92.7630,76.4297,92.6003,76.3641,92.3846,22.6665
183,76.2063,92.8675,76.1417,92.3211,76.1520,92.3710,29.3879
184,76.0973,92.9743,76.0611,93.6007,76.0262,92.8881,113.2605
185,75.9911,93.0831,76.1348,93.5484,76.0258,93.1978,61.9239
186,75.8876,93.1937,75.9411,93.3378,75.9049,93.2871,4.3675
187,75.7866,93.3061,75.9312,93.2941,75.8426,93.3239,6.3047
188,75.6881,93.4200,75.9984,93.6797,75.8190,93.5017,84.3374
189,75.5920,93.5354,75.8432,93.5928,75.7785,93.5728,39.0448
190,75.4981,93.6520,75.7708,93.2029,75.7004,93.4633,33.7544
191,75.4065,93.7699,75.1713,94.1545,75.3729,93.7912,57.0265
192,75.3169,93.8888,75.4695,93.8874,75.3394,93.8709,23.8763
193,75.2293,94.0087,75.1864,93.7952,75.2094,93.8944,4.5283
194,75.1437,94.1296,75.2258,94.2352,75.1367,94.0755,31.9447
195,75.0598,94.2513,74.9729,94.4415,74.9931,94.2668,18.8009
196,74.9778,94.3737,75.2036,94.4386,75.0462,94.3944,20.9612
197,74.8973,94.4969,75.2251,94.2857,75.0646,94.3849,28.2251
198,74.8185,94.6207,75.0209,94.6020,74.9573,94.5204,102.9729
199,74.7412,94.7450,74.8671,94.7766,74.8550,94.6762,2.7518
200,74.6654,94.8699,74.5723,94.9651,74.6566,94.8559,15.0803
201,74.5909,94.9953,74.3935,95.1016,74.4580,95.0006,19.8382
202,74.5178,95.1211,74.3407,94.9758,74.3313,95.0451,10.1183
203,74.4459,95.2474,74.4283,95.4413,74.3106,95.2511,14.7900
204,74.3752,95.3739,74.2723,95.4574,74.2350,95.3824,33.8980
205,74.3056,95.5009,74.3746,95.5958,74.2697,95.5477,27.4853
206,74.2371,95.6281,74.3983,96.3876,74.2634,95.9351,50.4919
207,74.1697,95.7556,74.0024,95.6830,74.0853,95.9044,17.0246
208,74.1032,95.8833,74.1437,96.0573,74.0545,96.0150,26.8041
209,74.0377,96.0113,74.3070,95.6547,74.1324,95.9266,39.7170
210,73.9731,96.1395,73.6533,96.2158,73.8417,96.1209,67.6187
211,73.9093,96.2679,73.8890,96.2422,73.8066,96.2283,15.0135
212,73.8464,96.3965,73.7965,96.8133,73.7834,96.5503,70.0276
213,73.7842,96.5252,73.8691,96.5778,73.7895,96.6507,62.6400
214,73.7227,96.6540,73.8032,96.5325,73.7810,96.6940,20.1300
215,73.6620,96.7830,73.9035,96.8079,73.8040,96.7991,21.0415
216,73.6018,96.9121,73.4173,97.1151,73.5634,96.9932,21.5246
217,73.5424,97.0412,73.5266,96.9979,73.5256,97.0895,19.0265
218,73.4835,97.1705,73.3744,97.5805,73.4028,97.3534,18.8214
219,73.4252,97.2999,73.2967,97.5264,73.3094,97.4969,6.1244
220,73.3674,97.4293,73.2767,97.2861,73.2556,97.4937,29.1097
221,73.3102,97.5588,73.1423,97.5338,73.1709,97.5915,4.5587
222,73.2535,97.6883,73.3308,97.7299,73.2109,97.7120,9.7847
223,73.1972,97.8179,73.0097,97.7783,73.0871,97.8206,18.2609
224,73.1413,97.9476,72.9861,97.6907,73.0227,97.8588,15.5624
225,73.0859,98.0773,73.3028,97.9509,73.1518,97.9786,37.3734
226,73.0309,98.2070,73.1296,98.2380,73.1174,98.1684,29.3488
227,72.9763,98.3367,73.3190,98.5831,73.2150,98.4318,40.0216
228,72.9221,98.4665,73.0947,98.7645,73.1353,98.6489,12.0670
229,72.8681,98.5963,72.9373,98.4321,72.9890,98.6163,49.8714
230,72.8146,98.7261,72.5063,98.7080,72.7296,98.7449,31.3141
231,72.7613,98.8559,72.8976,98.9345,72.7985,98.9099,13.8782
232,72.7083,98.9858,72.6251,98.7550,72.6865,98.9297,14.9412
233,72.6557,99.1156,72.5164,99.5966,72.5596,99.2737,48.3057
234,72.6032,99.2454,72.7893,98.9899,72.6526,99.2395,29.6277
235,72.5511,99.3753,72.8328,99.5932,72.7239,99.4621,12.6484
236,72.4992,99.5051,72.2696,99.6373,72.4582,99.6052,33.4998
237,72.4475,99.6350,72.4466,100.2458,72.4243,99.9507,25.5029
238,72.3961,99.7648,72.4526,99.5582,72.4492,99.9148,55.7091
239,72.3448,99.8947,72.5294,99.9876,72.4460,100.0000,25.3258
240,72.2938,100.0245,72.2308,100.2670,72.3131,100.1945,28.1882
241,72.2430,100.1543,71.7611,100.1028,72.0388,100.2775,51.1321
242,72.1923,100.2841,72.1262,100.0420,72.0831,100.2926,55.5979
243,72.1418,100.4140,72.2123,100.2890,72.1473,100.3916,21.2934
244,72.0915,100.5438,72.0450,100.5145,72.1039,100.5544,30.9315
245,72.0413,100.6735,72.1059,101.0077,72.0909,100.8285,12.9897
246,71.9913,100.8033,72.0529,100.9310,72.0610,100.9619,17.8994
247,71.9414,100.9331,71.8149,101.0727,71.9227,101.1018,12.8560
248,71.8917,101.0628,71.8245,100.5936,71.8803,101.0089,73.0410
249,71.8421,101.1926,71.8914,100.9581,71.8846,101.0859,19.9204
250,71.7926,101.3223,71.6955,101.2567,71.7780,101.2438,5.4568
251,71.7433,101.4520,71.4771,101.4013,71.6042,101.3886,12.0416
252,71.6940,101.5817,71.4839,101.5695,71.5179,101.5391,27.0170
253,71.6449,101.7114,71.3621,101.5040,71.4317,101.6226,8.6212
254,71.5958,101.8411,71.4356,102.3677,71.3637,101.9584,75.5034
255,71.5469,101.9707,71.8070,102.0127,71.5650,102.0563,33.1781
256,71.4980,102.1004,71.7985,102.1062,71.6634,102.1513,12.1564
257,71.4492,102.2300,71.1672,102.2700,71.4113,102.3049,51.8153
258,71.4006,102.3596,71.3889,101.9689,71.3785,102.2422,22.9157
259,71.3520,102.4892,71.5850,102.4533,71.4651,102.4016,27.3517
260,71.3034,102.6188,71.1925,102.6579,71.3209,102.5994,20.0627
261,71.2550,102.7483,71.2649,102.6960,71.3019,102.7500,23.4797
262,71.2066,102.8779,71.2789,102.8514,71.2920,102.8925,20.7805
263,71.1583,103.0074,70.8647,103.2719,71.0403,103.1149,42.8497
264,71.1100,103.1370,71.0127,103.0621,71.0100,103.1817,14.5650
265,71.0618,103.2665,71.0752,103.2598,70.9849,103.2511,88.3357
266,71.0137,103.3960,70.7767,103.0709,70.8701,103.2680,20.9887
267,70.9656,103.5255,70.8248,103.4681,70.8066,103.4047,11.1748
268,70.9175,103.6549,70.9690,104.0658,70.8707,103.7566,31.4908
269,70.8695,103.7844,71.0375,103.6661,70.9262,103.7868,43.8544
270,70.8216,103.9138,70.5861,103.4378,70.7652,103.7580,34.9919
271,70.7737,104.0433,70.5679,103.7647,70.6729,103.8684,22.1053
272,70.7258,104.1727,70.7183,103.9876,70.6878,104.0054,8.0469
273,70.6780,104.3021,70.4985,104.5020,70.5815,104.3008,23.8772
274,70.6303,104.4315,70.3633,104.5672,70.4729,104.5248,44.3020
275,70.5825,104.5609,70.7273,105.0308,70.5746,104.8074,22.2508
276,70.5348,104.6902,70.3661,104.6936,70.4543,104.8530,9.0149
277,70.4872,104.8196,70.1005,104.8640,70.2898,104.9858,46.2688
278,70.4395,104.9489,70.2742,105.0201,70.2573,105.0824,4.9727
279,70.3919,105.0783,70.5100,104.7066,70.3778,105.0213,42.5027
280,70.3443,105.2076,70.2406,105.6011,70.2570,105.2977,50.6948
281,70.2968,105.3369,69.9594,105.3907,70.1061,105.4467,17.1103
282,70.2493,105.4662,70.4077,105.5861,70.2536,105.6003,24.2891
283,70.2018,105.5955,70.2757,105.2168,70.2876,105.5737,62.9968
284,70.1543,105.7248,70.0329,105.5790,70.1529,105.6664,9.6248
285,70.1099,105.8563,70.2207,105.5424,70.1839,105.7039,8.9067
286,70.0688,105.9901,69.8262,106.2717,69.9538,105.9897,82.2735
287,70.0309,106.1260,70.2207,106.2780,70.0488,106.1656,54.4446
288,69.9964,106.2638,69.9040,106.1788,69.9592,106.2452,29.8590
289,69.9653,106.4036,69.8195,106.5855,69.8542,106.4483,9.9801
290,69.9378,106.5451,70.2236,106.8750,70.0003,106.6728,31.9886
291,69.9139,106.6883,69.9585,107.1556,69.9633,106.9562,9.4815
292,69.8937,106.8330,69.6738,106.9545,69.8229,107.0658,36.5643
293,69.8773,106.9791,69.9434,107.2532,69.8685,107.2302,3.7602
294,69.8647,107.1265,69.7681,107.0283,69.8173,107.2529,10.8667
295,69.8560,107.2750,69.7573,107.6084,69.7464,107.4598,26.6492
296,69.8513,107.4244,69.5396,107.8488,69.5995,107.6886,45.0658
297,69.8505,107.5748,69.7713,107.9538,69.6745,107.9022,42.7329
298,69.8537,107.7259,70.2043,107.5660,69.9548,107.8751,71.8894
299,69.8610,107.8776,69.7471,107.7278,69.8640,107.9289,14.4786
300,69.8724,108.0297,69.5194,107.8665,69.7123,108.0364,40.2407
301,69.8879,108.1822,69.7443,108.1177,69.7538,108.1952,34.3768
302,69.9076,108.3349,69.7441,108.2649,69.7401,108.3194,44.0738
303,69.9314,108.4877,70.0478,108.4199,69.8910,108.4442,16.8259
304,69.9594,108.6404,69.7566,108.5444,69.8474,108.6097,23.0237
305,69.9916,108.7928,69.6447,108.8797,69.7382,108.8079,6.9984
306,70.0280,108.9450,70.1436,109.0351,69.9603,109.0052,45.4303
