Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
182,37.3000,59.4029,37.2337,59.3439,37.3709,59.3778,2.2471
183,37.4500,59.4225,37.4617,59.0299,37.5713,59.3200,3.4598
184,37.6000,59.4422,37.2948,59.2360,37.5205,59.3071,4.3027
185,37.7500,59.4620,37.9246,59.2024,37.7886,59.2472,4.0495
186,37.9000,59.4819,37.8825,59.5035,37.9563,59.4380,2.2323
187,38.0500,59.5018,38.2135,59.5561,38.1793,59.5281,4.3544
188,38.2000,59.5218,38.4752,59.3672,38.3034,59.3246,8.3443
189,38.3500,59.5419,38.5678,59.6442,38.4871,59.4504,1.4620
190,38.5000,59.5621,37.9865,59.1784,38.3690,59.4087,5.6753
191,38.6500,59.5823,38.9054,59.3788,38.7365,59.4277,4.6488
192,38.8000,59.6027,38.4408,59.7564,38.6269,59.5564,3.7017
193,38.9500,59.6231,38.6367,59.9248,38.7223,59.7781,1.8371
194,39.1000,59.6436,39.1650,59.4727,39.0035,59.6258,2.2557
195,39.2500,59.6641,39.3547,59.3745,39.3007,59.5710,2.1085
196,39.4000,59.6848,39.2075,59.7077,39.3280,59.6467,2.3216
197,39.5500,59.7055,39.6320,59.3939,39.6117,59.6041,2.5845
198,39.7000,59.7263,40.1095,59.5994,39.9403,59.6057,1.2495
199,39.8500,59.7472,39.7861,59.8255,39.9197,59.6974,1.7948
200,40.0000,59.7681,40.0188,59.8368,40.0833,59.8240,1.0673
201,40.1500,59.7892,40.0816,59.7367,40.1671,59.8099,0.7775
202,40.3000,59.8103,40.4162,59.8969,40.4137,59.9205,1.4896
203,40.4500,59.8315,40.1644,60.0453,40.4235,60.0763,3.5787
204,40.6000,59.8528,40.6065,59.8482,40.5595,59.9421,2.9915
205,40.7500,59.8741,40.1569,59.7384,40.4468,59.8864,3.7586
206,40.9000,59.8956,40.4243,59.8922,40.5086,59.9122,0.3637
207,41.0500,59.9171,41.2284,60.1404,40.9185,60.0075,5.4370
208,41.2000,59.9387,41.2604,59.7148,41.1641,59.8795,2.0125
209,41.3500,59.9604,41.2898,59.8755,41.3890,59.9910,4.4086
210,41.5000,59.9821,41.6768,60.1699,41.5556,60.0213,1.7152
211,41.6500,60.0040,41.7705,59.7293,41.7142,59.8511,5.4185
212,41.8000,60.0259,41.8912,60.0500,41.8703,59.9489,1.5452
213,41.9500,60.0479,41.5182,60.0190,41.7669,60.0001,2.7471
214,42.1000,60.0700,42.1862,60.0430,42.0048,59.9744,1.6433
215,42.2500,60.0922,42.2606,59.4733,42.2822,59.8223,5.4540
216,42.4000,60.1145,42.3900,59.9214,42.4185,59.8848,0.2179
217,42.5500,60.1368,42.3615,60.5904,42.4276,60.1919,5.5203
218,42.7000,60.1592,42.8777,59.7004,42.7060,59.9361,4.0853
219,42.8500,60.1817,42.9185,60.0081,42.8644,59.9457,0.5917
220,43.0000,60.2043,43.3089,60.3220,43.2092,60.1705,7.1903
221,43.1500,60.2270,42.8770,60.5019,43.0986,60.3211,4.9565
222,43.3000,60.2498,43.1196,60.2761,43.1826,60.3101,2.0274
223,43.4500,60.2726,43.1914,60.2605,43.2830,60.3210,3.9050
224,43.6000,60.2956,43.2940,60.2396,43.3950,60.3419,0.9050
225,43.7500,60.3186,43.9013,60.1359,43.7341,60.2590,2.7946
226,43.9000,60.3417,44.2110,60.4537,44.0111,60.3123,1.9372
227,44.0500,60.3649,43.9601,60.7224,44.0056,60.4539,5.1677
228,44.2000,60.3881,44.1142,60.5933,44.0927,60.4847,2.0066
229,44.3500,60.4115,44.4514,60.5323,44.3420,60.5112,0.7150
230,44.5000,60.4349,44.5401,60.4856,44.5741,60.5787,1.8245
231,44.6500,60.4584,44.9534,60.4118,44.8858,60.5558,1.7753
232,44.8000,60.4821,45.1215,60.4640,45.0822,60.5071,4.1571
233,44.9500,60.5057,44.9660,60.0832,45.1398,60.3724,7.0492
234,45.1000,60.5295,44.9125,60.5562,45.0705,60.4465,2.8120
235,45.2500,60.5534,45.0073,60.4597,45.0823,60.4377,1.0935
236,45.4000,60.5774,45.7663,60.9251,45.5357,60.7141,6.6764
237,45.5500,60.6014,45.6012,60.6142,45.6243,60.6582,0.7232
238,45.7000,60.6255,45.6459,60.5463,45.6336,60.5326,4.5475
239,45.8500,60.6497,45.7606,60.6091,45.7804,60.5855,0.7455
240,46.0000,60.6740,45.9361,60.7914,45.9130,60.6655,2.5733
241,46.1500,60.6984,46.3016,60.7269,46.1134,60.6182,5.6403
242,46.3000,60.7229,46.3378,60.6089,46.3474,60.6812,2.5369
243,46.4500,60.7475,46.4497,61.0572,46.5097,60.9232,3.5795
244,46.6000,60.7721,47.1347,60.5289,46.9043,60.7508,5.6360
245,46.7500,60.7969,46.9081,61.0674,46.9588,60.8860,1.5385
246,46.9000,60.8217,46.8082,60.3606,47.0179,60.7094,4.5248
247,47.0500,60.8466,46.8260,61.0652,47.0089,60.9237,4.5488
248,47.2000,60.8716,47.4006,60.9286,47.2681,60.9306,1.4104
249,47.3500,60.8967,47.5099,61.1680,47.4658,61.0449,2.9413
250,47.5000,60.9219,47.4046,61.2634,47.5180,61.1726,1.5886
251,47.6500,60.9472,47.5396,60.8691,47.6237,61.0603,2.7061
252,47.8000,60.9725,47.6676,60.8168,47.7883,61.0253,3.3408
253,47.9500,60.9980,47.7936,60.8775,47.9712,61.0678,7.6818
254,48.1000,61.0235,48.2108,60.8801,48.1520,60.9783,0.8585
255,48.2500,61.0491,48.5093,60.7533,48.4171,60.8745,2.9274
256,48.4000,61.0748,48.4289,61.2936,48.5238,61.0993,3.7327
257,48.5500,61.1007,48.5563,61.2907,48.6558,61.2586,3.1007
258,48.7000,61.1265,48.8831,61.1057,48.8105,61.1524,3.4913
259,48.8500,61.1525,48.9813,60.6711,48.9781,60.9443,2.7629
260,49.0000,61.1786,48.9070,61.1665,49.0938,61.1284,5.0187
261,49.1500,61.2048,48.8183,61.4188,49.0278,61.2941,3.0038
262,49.3000,61.2310,49.3818,61.5922,49.2586,61.4167,3.8002
263,49.4500,61.2574,49.4826,61.5035,49.4379,61.4705,0.1107
264,49.6000,61.2838,49.3745,61.4054,49.4632,61.4445,0.9900
