Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
115,116.4659,89.5299,116.7014,89.9775,116.6610,89.7507,16.7243
116,116.5973,89.6125,116.6411,89.3806,116.6626,89.5589,13.7589
117,116.7284,89.6940,116.4584,89.9799,116.5742,89.7163,46.1531
118,116.8592,89.7744,116.4802,89.4943,116.4974,89.7002,17.4813
119,116.9897,89.8537,116.8695,89.5817,116.7942,89.6264,87.7486
120,117.1198,89.9320,117.3416,89.8897,117.2646,89.8361,29.6029
121,117.2497,90.0092,117.2010,89.9635,117.2778,89.8458,34.8081
122,117.3792,90.0853,117.6415,90.2597,117.5697,90.2069,38.4444
123,117.5085,90.1603,117.4942,89.8918,117.5400,89.9589,26.5534
124,117.6374,90.2343,117.4758,90.3094,117.5386,90.1947,33.0639
125,117.7660,90.3071,117.9200,90.6750,117.8410,90.6858,32.6695
126,117.8943,90.3788,117.8188,90.3951,117.8673,90.4830,23.9239
127,118.0222,90.4493,118.0445,90.3767,118.0459,90.3719,6.4641
128,118.1499,90.5188,118.3355,90.2779,118.3008,90.3578,4.1829
129,118.2772,90.5871,118.4605,90.4609,118.4605,90.4068,2.4746
130,118.4041,90.6543,118.3797,90.2633,118.3975,90.5212,36.0693
131,118.5308,90.7204,118.7345,90.4878,118.7136,90.5013,39.7234
132,118.6570,90.7853,118.4600,91.0387,118.5865,90.6737,38.0972
133,118.7830,90.8491,118.9153,90.7606,118.8899,90.7032,10.5885
134,118.9086,90.9117,118.7018,90.7259,118.7767,90.6958,7.0943
135,119.0339,90.9732,119.3026,90.7468,119.2121,90.7166,20.9473
136,119.1588,91.0335,118.9422,90.4039,119.0229,90.5907,26.5494
137,119.2834,91.0927,119.3197,91.1471,119.2991,90.9073,12.6627
138,119.4076,91.1507,119.3976,91.4959,119.4167,91.2277,16.4094
139,119.5315,91.2075,119.4308,91.1130,119.4624,91.1333,4.5348
140,119.6550,91.2631,119.4328,91.5203,119.4429,91.4803,24.5215
141,119.7782,91.3176,119.9445,91.8859,119.9019,91.6621,39.4979
142,119.9010,91.3708,119.9960,90.5865,119.9611,91.1771,59.6107
143,120.0235,91.4229,119.7020,91.8511,119.8276,91.4278,41.0148
144,120.1455,91.4738,120.3967,91.4719,120.2770,91.6394,28.7853
145,120.2673,91.5235,120.5572,91.0785,120.4870,91.3845,36.4686
146,120.3886,91.5720,120.3180,91.8316,120.3987,91.6551,13.0009
147,120.5096,91.6193,120.5556,91.8216,120.5734,91.6405,13.9412
148,120.6302,91.6654,120.4891,91.8358,120.5371,91.7130,12.1824
149,120.7504,91.7103,120.8761,91.5167,120.8350,91.5933,8.3661
150,120.8703,91.7540,121.0835,91.5229,121.0466,91.5280,18.1250
151,120.9898,91.7964,120.8152,92.3532,120.8984,92.1203,36.2866
152,121.1089,91.8376,120.8191,91.5309,120.8240,91.9329,31.4119
153,121.2276,91.8777,121.1180,91.6557,121.0803,91.6139,51.8407
154,121.3459,91.9165,121.2985,91.9309,121.2629,91.8830,11.0191
155,121.4639,91.9540,121.3870,91.4260,121.3392,91.7202,40.0678
156,121.5814,91.9903,121.8039,92.4023,121.7566,92.0732,26.6981
157,121.6986,92.0254,121.9853,91.9443,121.9296,92.2346,33.0597
