Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
116,86.3688,88.7102,86.4852,88.0372,86.4574,88.5639,7.2649
117,86.2480,88.8253,86.1560,88.7621,86.2106,88.7201,3.1229
118,86.1241,88.9374,86.0648,88.8505,86.0767,88.8174,1.4439
119,85.9970,89.0462,85.9599,89.2428,85.9578,89.0551,1.1399
120,85.8670,89.1518,85.6212,89.2223,85.7096,89.1946,0.7445
121,85.7340,89.2539,85.9444,89.4316,85.7635,89.3842,3.7025
122,85.5981,89.3526,85.4396,89.6226,85.5094,89.5429,3.4915
123,85.4596,89.4477,85.2389,89.2610,85.2895,89.4768,2.9284
124,85.3184,89.5392,85.3719,89.6526,85.2968,89.5755,5.2217
125,85.1748,89.6271,85.2025,89.6485,85.1728,89.6669,1.3346
126,85.0289,89.7115,84.9212,89.9137,84.9998,89.8151,3.0255
127,84.8809,89.7926,85.0402,90.3919,84.9341,90.1416,5.5476
128,84.7311,89.8705,84.6778,90.0039,84.7479,90.1385,1.4771
129,84.5795,89.9453,84.4736,89.7981,84.5549,90.0562,2.7503
130,84.4264,90.0171,84.4977,90.1398,84.4661,90.1404,0.5375
131,84.2718,90.0860,84.4855,89.7913,84.4330,90.0675,3.8549
132,84.1158,90.1522,84.0034,90.2186,84.1600,90.1817,3.2055
133,83.9586,90.2158,84.1119,89.9599,84.0397,90.1150,8.2855
134,83.8003,90.2768,83.6156,90.4662,83.7346,90.3422,2.9535
135,83.6410,90.3355,83.6156,90.4662,83.5925,90.4378,
136,83.4807,90.3918,83.6156,90.4662,83.4501,90.5330,
137,83.3195,90.4460,83.6156,90.4662,83.3072,90.6279,
138,83.1576,90.4980,83.6156,90.4662,83.1639,90.7223,
139,82.9949,90.5480,83.6156,90.4662,83.0202,90.8164,
140,82.8315,90.5961,83.6156,90.4662,82.8760,90.9101,
141,82.6674,90.6424,83.6156,90.4662,82.7315,91.0035,
142,82.5028,90.6870,83.6156,90.4662,82.5865,91.0964,
143,82.3377,90.7298,83.6156,90.4662,82.4411,91.1890,
144,82.1721,90.7711,83.6156,90.4662,82.2953,91.2812,
145,82.0060,90.8109,83.6156,90.4662,82.1491,91.3730,
146,81.8395,90.8492,83.6156,90.4662,82.0025,91.4644,
147,81.6726,90.8862,83.6156,90.4662,81.8554,91.5554,
148,81.5053,90.9218,83.6156,90.4662,81.7080,91.6461,
149,81.3377,90.9562,83.6156,90.4662,81.5601,91.7364,
150,81.1698,90.9894,83.6156,90.4662,81.4118,91.8263,
151,81.0016,91.0215,83.6156,90.4662,81.2630,91.9158,
152,80.8331,91.0525,83.6156,90.4662,81.1139,92.0050,
153,80.6644,91.0825,83.6156,90.4662,80.9644,92.0937,
154,80.4954,91.1115,83.6156,90.4662,80.8144,92.1821,
155,80.3263,91.1396,83.6156,90.4662,80.6640,92.2701,
156,80.1569,91.1669,83.6156,90.4662,80.5132,92.3577,
157,79.9873,91.1932,83.6156,90.4662,80.3620,92.4450,
158,79.8176,91.2188,83.6156,90.4662,80.2103,92.5318,
159,79.6477,91.2436,83.6156,90.4662,80.0583,92.6183,
160,79.4776,91.2677,83.6156,90.4662,79.9058,92.7044,
161,79.3093,91.2962,83.6156,90.4662,79.7529,92.7901,
162,79.1430,91.3289,83.6156,90.4662,79.5996,92.8755,
163,78.9786,91.3658,83.6156,90.4662,79.4459,92.9604,
164,78.8163,91.4068,83.6156,90.4662,79.2917,93.0450,
165,78.6561,91.4518,78.9110,91.2212,78.9537,91.2458,3.6216
166,78.4981,91.5009,78.2423,91.3919,78.4231,91.3422,5.0704
167,78.3423,91.5538,78.2027,91.8780,78.2171,91.6386,5.3191
168,78.1889,91.6105,78.0436,91.4608,78.0497,91.5628,1.8821
169,78.0378,91.6710,78.0448,91.5378,77.9796,91.5682,0.8332
170,77.8892,91.7351,77.9408,92.0137,77.8852,91.7718,2.8209
171,77.7431,91.8028,77.5084,91.8124,77.5981,91.8069,0.6664
172,77.5996,91.8741,77.6539,91.9009,77.5672,91.8999,6.9622
173,77.4587,91.9488,77.8726,91.6499,77.6480,91.7937,4.8900
174,77.3205,92.0269,77.2299,92.2532,77.3462,92.0126,3.1671
175,77.1850,92.1082,77.3675,92.4529,77.3126,92.2500,5.1626
176,77.0523,92.1928,77.2082,92.3218,77.1803,92.3109,0.2933
177,76.9225,92.2805,76.6740,92.6778,76.8567,92.5298,6.2416
178,76.7956,92.3712,76.8332,92.0362,76.7714,92.3411,3.2104
