Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
184,124.7064,92.4999,124.6654,92.3374,124.6866,92.3400,5.2136
185,124.8118,92.4998,124.7977,91.9888,124.8037,92.2254,3.4803
186,124.9167,92.4984,124.8827,92.6974,124.9172,92.3304,1.8999
187,125.0211,92.4957,124.9504,92.5584,125.0196,92.3423,4.7862
188,125.1251,92.4918,125.4211,91.8802,125.2463,92.3913,9.2618
189,125.2287,92.4866,125.4224,92.5312,125.3913,92.4923,0.6550
190,125.3318,92.4801,125.0527,92.2139,125.2328,92.3395,6.4088
191,125.4344,92.4724,125.8082,92.3263,125.5883,92.3406,3.8298
192,125.5366,92.4634,125.2469,92.5434,125.4307,92.4923,4.7947
193,125.6383,92.4531,125.3684,92.9667,125.4516,92.6193,1.8901
194,125.7396,92.4415,125.7867,92.1266,125.6699,92.4611,2.1212
195,125.8403,92.4287,125.9830,92.2072,125.8916,92.3001,1.8155
196,125.9406,92.4147,125.9154,92.4966,125.9335,92.4091,2.7452
197,126.0405,92.3993,126.1237,92.1698,126.0948,92.2256,1.9086
198,126.1399,92.3827,126.4670,92.1886,126.3563,92.2085,1.3073
199,126.2387,92.3649,126.1979,92.4069,126.3108,92.3187,1.8679
200,126.3372,92.3457,126.3707,92.6124,126.4062,92.3432,1.2874
201,126.4351,92.3254,126.3353,92.2793,126.4179,92.2815,0.6110
202,126.5326,92.3037,126.6393,92.6265,126.6083,92.3025,2.3386
203,126.6295,92.2808,126.4464,92.8820,126.5829,92.3830,5.1275
204,126.7260,92.2567,126.8346,92.1741,126.7415,92.3676,1.8617
205,126.8221,92.2313,126.4613,92.1628,126.6011,92.2867,5.3226
206,126.9176,92.2046,126.5976,92.2342,126.6183,92.2799,1.5545
207,127.0126,92.1767,126.9795,92.3225,126.8804,92.2782,4.0481
208,127.1072,92.1476,127.1064,91.7964,127.0451,92.0810,1.9181
209,127.2012,92.1172,127.2723,92.3854,127.2290,92.0426,4.3742
210,127.2948,92.0856,127.3957,92.1217,127.3613,92.1421,1.6323
211,127.3878,92.0527,127.6869,91.6108,127.5432,92.0354,5.3136
212,127.4804,92.0186,127.4345,91.9730,127.5417,91.9794,1.7845
213,127.5725,91.9833,127.2596,91.9641,127.4113,91.9763,2.9181
214,127.6640,91.9467,127.7026,91.6915,127.5979,91.9452,2.0330
215,127.7551,91.9089,127.9793,91.3621,127.8297,91.6506,5.6986
216,127.8457,91.8699,127.8419,91.6038,127.8755,91.6293,0.2290
217,127.9357,91.8296,127.7777,92.3353,127.8621,91.9384,5.6205
218,128.0253,91.7881,128.2076,91.0262,128.0656,91.6521,5.3654
219,128.1143,91.7454,128.2258,91.3955,128.1747,91.6176,1.4254
220,128.2029,91.7015,128.6191,92.0761,128.4720,91.7117,4.5751
221,128.2909,91.6564,128.1433,92.0169,128.3200,91.8388,5.0850
222,128.3784,91.6101,128.3664,91.6913,128.3624,91.7833,2.2450
223,128.4654,91.5626,128.4623,91.6997,128.4297,91.7283,4.5169
224,128.5519,91.5138,128.3197,91.5827,128.4065,91.5815,1.5346
225,128.6378,91.4639,128.8648,91.2510,128.6836,91.4451,2.4152
226,128.7233,91.4128,128.9486,91.3890,128.8698,91.4601,1.2812
227,128.8082,91.3604,128.7923,91.6725,128.8476,91.6139,3.6481
228,128.8926,91.3069,128.8696,91.4484,128.8773,91.5950,1.2817
229,128.9765,91.2522,129.0774,91.4005,129.0245,91.4827,0.3809
230,129.0598,91.1964,129.0957,91.5058,129.1263,91.3172,3.0913
231,129.1426,91.1393,129.4214,91.2531,129.3484,91.1584,2.3705
232,129.2249,91.0811,129.6614,91.0916,129.5473,91.1297,1.8250
233,129.3067,91.0217,129.2088,90.5678,129.4195,90.7755,7.5677
234,129.3879,90.9612,129.1681,90.8790,129.3140,90.8314,2.5276
235,129.4686,90.8995,129.2511,90.6472,129.2954,90.8005,1.3540
236,129.5488,90.8366,129.7821,91.4280,129.6441,90.8960,7.7177
237,129.6284,90.7726,129.6797,90.7227,129.6937,90.8234,0.2322
238,129.7075,90.7075,129.6895,90.2982,129.6872,90.7547,4.9804
239,129.7860,90.6412,129.8052,90.6337,129.7732,90.6792,0.8494
240,129.8641,90.5737,129.9250,90.6791,129.8691,90.7063,2.1738
241,129.9415,90.5052,130.1610,90.2650,130.0245,90.6681,4.8408
242,130.0184,90.4355,129.9890,90.4421,130.0636,90.4212,3.1249
243,130.0948,90.3647,129.9693,90.9369,130.0912,90.4366,4.7899
244,130.1707,90.2928,130.5017,89.9163,130.3748,90.1602,6.6367
245,130.2459,90.2198,130.3557,90.5125,130.4105,90.2715,1.5757
246,130.3207,90.1456,130.3880,89.7728,130.4222,89.9627,3.5660
247,130.3949,90.0704,130.0720,90.4375,130.2936,90.0176,4.5166
248,130.4685,89.9941,130.5264,89.9971,130.4717,89.9576,1.8907
249,130.5416,89.9167,130.7771,90.3168,130.6734,90.0537,2.7262
250,130.6141,89.8382,130.5795,90.3862,130.6629,90.0856,1.8727
251,130.6861,89.7586,130.7389,89.7713,130.7188,89.8971,2.4084
252,130.7575,89.6780,130.7942,89.7662,130.7923,89.6874,3.4937
253,130.8284,89.5963,130.9228,89.8948,130.9039,89.5498,7.5134
254,130.8987,89.5135,130.9586,89.2455,130.9634,89.4118,0.5977
255,130.9684,89.4297,131.3484,89.0533,131.1851,89.2720,2.3953
256,131.0376,89.3448,131.1668,89.7704,131.2158,89.3710,3.1433
257,131.1062,89.2589,130.9956,89.6930,131.1710,89.2909,4.8224
258,131.1743,89.1720,131.4333,89.0143,131.3194,89.2321,2.1606
259,131.2417,89.0840,131.3545,88.4317,131.3595,88.8783,3.3830
260,131.3087,88.9950,131.3779,89.3081,131.4147,88.8660,4.3107
261,131.3750,88.9050,131.0368,89.2329,131.2477,88.9161,3.4821
262,131.4408,88.8140,131.5904,89.2366,131.4559,89.0322,3.4559
263,131.5060,88.7220,131.4796,89.0389,131.5101,88.9463,0.3280
264,131.5706,88.6290,131.4085,88.7655,131.4684,88.8354,0.9225
265,131.6347,88.5350,131.5115,88.7932,131.5772,88.4532,13.7061
266,131.6982,88.4400,131.9986,88.0894,131.8376,88.3092,3.1512
267,131.7611,88.3440,131.7767,88.1598,131.8201,88.2564,0.9742
268,131.8235,88.2471,131.7490,88.2079,131.8285,88.0545,1.9047
269,131.8852,88.1492,131.7854,87.4668,131.8043,87.8086,2.0367
270,131.9464,88.0504,132.2611,87.5097,132.0546,87.7513,3.7697
